x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.0555883049964904,0.0070456266403198,-0.1535586924743484,0.1465543806552887,0.0799019932746887,-0.2133043916415999,0.2021666765213012,0.2108498811721801,-0.249361953277571,0.2536401748657227,0.3103464841842651,-0.2715530456495116,0.4311186075210572,0.0498890876770019,-0.1275277943801711,0.5913578867912294,0.2055926918983459,-0.2224388332557509,0.6066458225250245,0.3326042294502258,-0.2836406887960265,0.5855713486671449,0.4379858970642089,-0.3140201331567596,0.3749254941940307,0.1367389559745788,-0.0807548971366713,0.3582177758216858,0.2982560992240906,-0.2262617708635161,0.2192580699920654,0.2629184126853943,-0.2821947993230651,0.1257914006710053,0.1986405849456787,-0.279098218817694,0.3092783391475678,0.2104291319847107,-0.0486069419872592,0.270534098148346,0.3298970460891723,-0.191213897008879,0.1366090476512909,0.2817410230636596,-0.206721744079573,0.0618467926979065,0.2152996063232422,-0.1711060912799666,0.2491061389446259,0.2518511414527893,-0.02666624872802,0.2127460837364196,0.332807183265686,-0.1316842795800994,0.1146371066570281,0.2966570258140564,-0.1378595442962478,0.0582075417041779,0.2399331927299499,-0.1067087115239928,Q
0.0,0.0,0.0,-0.1169928908348083,-0.0648987293243408,-0.0323895391048835,-0.2003309726715088,-0.176308274269104,-0.0438822794677661,-0.2025664448738098,-0.2955693900585174,-0.0635103460373329,-0.1409648656845093,-0.3499877154827118,-0.0716294001759933,-0.1883170604705811,-0.2727425098419189,0.0441668678103041,-0.237525075674057,-0.3652759790420532,-0.0163975868346141,-0.2009274959564209,-0.2781020402908325,-0.0439062144579337,-0.1695055365562439,-0.2463529706001281,-0.0495062235714839,-0.1166150569915771,-0.2924396395683288,0.036497217792089,-0.1464978456497192,-0.3756633400917053,-0.0199220709474729,-0.1225481927394867,-0.2712069153785705,-0.0248224277021335,-0.1079583764076232,-0.2549731731414795,-0.0078647255869554,-0.0381979346275329,-0.2981418371200561,0.0131911283386898,-0.0617809891700744,-0.3761661052703857,-0.0486729245604919,-0.0528971552848815,-0.2695851922035217,-0.0254272974999593,-0.0392679572105407,-0.2429186105728149,0.0129583833767128,0.0465408563613891,-0.2937447428703308,-0.0146296469466732,0.015181541442871,-0.3690064251422882,-0.0382767196716712,0.0109861493110656,-0.2950977385044098,-0.0091068072216557,0.0228357911109924,-0.2589449882507324,0.0249603215632987,S
0.0,0.0,0.0,0.0320344865322113,-0.0829200744628906,-0.0230314338987085,0.1536666750907898,-0.1624436378479004,-0.0286441108619186,0.2619968056678772,-0.1841329336166381,-0.0386883577739211,0.3388776183128357,-0.1541869044303894,-0.0467604918812724,0.2578881382942199,-0.1488995552062988,-0.0026933086046341,0.391292929649353,-0.1788733005523681,-0.0594458355044338,0.4877460598945617,-0.1926670670509338,-0.0942680014704677,0.5736884474754333,-0.1926079392433166,-0.1148327289556476,0.2597734332084656,-0.0803616642951965,-0.0166863574122402,0.3265265822410583,-0.1166784763336181,-0.0979247464274379,0.2144768238067627,-0.0987321734428405,-0.1050764842366191,0.1653285920619964,-0.0651596188545227,-0.0841458810900661,0.2465977072715759,-0.0053743124008178,-0.0386693774198505,0.2968968749046325,-0.0370824933052063,-0.1136729939316722,0.189837634563446,-0.033633530139923,-0.0817988960479709,0.1589990556240081,-0.0110731720924377,-0.0355508102511379,0.2239750027656555,0.0728833675384521,-0.0637037007545444,0.2641571760177612,0.0393798947334289,-0.1025257034634563,0.1851981878280639,0.0270829796791076,-0.0709297879075023,0.1596874594688415,0.03822523355484,-0.0337322501872989,G
0.0,0.0,0.0,0.0205655992031097,-0.0894624590873718,-0.0274543961193955,0.1373018622398377,-0.1766750812530517,-0.036632405003587,0.2453819811344146,-0.2085331082344055,-0.0504941543248093,0.3266140222549439,-0.1849627494812011,-0.0628376615848935,0.2592810392379761,-0.1646819114685058,-0.0081064304020798,0.3951238989830017,-0.2008054256439209,-0.0600509917047417,0.4837812781333924,-0.2201647758483886,-0.0884355766382611,0.5617727041244507,-0.2281622290611267,-0.1051421476211941,0.2652983069419861,-0.098782479763031,-0.0175859363433516,0.3269342184066773,-0.1378657817840576,-0.0959268672075665,0.2062321305274964,-0.1156175136566162,-0.0989033816066182,0.1546501815319061,-0.081584095954895,-0.0766680551376736,0.2633840441703797,-0.0245479345321655,-0.0350283695068753,0.3154452443122864,-0.0581414103507995,-0.109733612617532,0.2003796696662902,-0.0515885353088378,-0.0748711390104687,0.1563935279846192,-0.0285031795501709,-0.0271709462311661,0.2528772950172425,0.0552943348884582,-0.0557499354389107,0.3218758702278138,0.0201572775840759,-0.0954808978047764,0.238413155078888,0.0107320547103881,-0.0624927965608036,0.1959630250930786,0.0234397053718566,-0.024169250732342,G
0.0,0.0,0.0,-0.1254019141197204,-0.0769824981689453,-0.033696711492439,-0.190564215183258,-0.2408846616744995,-0.0494362529932458,-0.1748974621295929,-0.3724181056022644,-0.0669845160662134,-0.130165159702301,-0.4179449677467346,-0.0860189911543329,-0.1860272884368896,-0.3910973072052002,-0.0242728967784841,-0.2186776399612426,-0.5694034099578857,-0.0665835779725511,-0.2262281030416488,-0.683852717280388,-0.1043247026025255,-0.2269041538238525,-0.7808567583560944,-0.1320755150734384,-0.1006725132465362,-0.4078914523124695,-0.0416621383844812,-0.1322031617164611,-0.5970843434333801,-0.0759443458734949,-0.1446587741374969,-0.7242414951324463,-0.1111716297089059,-0.1541258096694946,-0.8315325677394867,-0.1362578984915216,-0.0134040713310241,-0.3937753438949585,-0.0651656952320535,-0.042953073978424,-0.5661939382553101,-0.0976234939514596,-0.0611679255962371,-0.6750720739364624,-0.1223245155631502,-0.0770322382450103,-0.7616798877716064,-0.1393233355699976,0.078125,-0.3579823970794678,-0.0937269669591386,0.0567126274108887,-0.4962902665138244,-0.1215809103666742,0.037222146987915,-0.5877486765384674,-0.1312669035612543,0.0172240734100341,-0.664593368768692,-0.1376893487392862,B
0.0,0.0,0.0,-0.1260387003421784,-0.0137925148010251,-0.0569653098084472,-0.265960156917572,-0.1030316352844237,-0.0916809697248481,-0.3722494244575501,-0.166183829307556,-0.1258002479173683,-0.4652403891086579,-0.1941374540328978,-0.1593231667377494,-0.1753761768341065,-0.275923728942871,-0.0680570040442489,-0.2283110916614533,-0.4347996115684508,-0.1232441921331428,-0.2616048455238343,-0.5347229242324829,-0.1573739756443046,-0.2882210016250611,-0.6196070909500122,-0.1823531050779365,-0.0875324010848999,-0.2799487709999083,-0.0739327479698203,-0.0664876103401184,-0.3402910232543944,-0.1754181791641258,-0.0464523434638977,-0.2224025726318358,-0.1980929781295799,-0.044875681400299,-0.1372088789939879,-0.1903530020811103,-0.0016282200813293,-0.2673740386962889,-0.0847633813120864,0.0127240419387817,-0.31207138299942,-0.1752175499298118,0.0160037279129028,-0.203164756298065,-0.1537396718360923,0.0034735798835754,-0.1307608485221861,-0.1164544631340049,0.0771788358688354,-0.2419767379760741,-0.099768351445391,0.0883944034576416,-0.307126224040985,-0.1534220535852455,0.0799017548561096,-0.2309411168098448,-0.1277236301996253,0.0648659467697143,-0.1741360425949095,-0.0947247405149482,L
0.0,0.0,0.0,-0.0722353458404541,-0.0878741145133972,-0.0330285140534556,-0.068340003490448,-0.2305976748466491,-0.0529161588510191,0.007754623889923,-0.3317959308624267,-0.0764568121393835,0.0864514708518982,-0.3994548320770263,-0.0930152730306303,-0.0896994471549987,-0.3132066130638122,-0.0020099968405133,-0.1023842692375183,-0.4101898670196533,-0.0751064614614165,-0.0756492018699646,-0.3201815485954284,-0.1217844010552084,-0.055879533290863,-0.2322853207588195,-0.1370766134222662,-0.0074740648269653,-0.302261471748352,-0.016598080213896,-0.0073398947715759,-0.4494919180870056,-0.0845208437403357,-0.0109214186668396,-0.3729228973388672,-0.1112365172465956,-0.0106330513954162,-0.2921080589294433,-0.1057697878440535,0.0702595114707946,-0.2629657387733459,-0.0411258385738051,0.0782082676887512,-0.335428774356842,-0.1061656520923292,0.0389385223388671,-0.2273311018943786,-0.0960920945962584,0.0124651193618774,-0.159480333328247,-0.0641035036405241,0.1391197443008422,-0.209546685218811,-0.0686629236897146,0.1210742592811584,-0.2617042660713196,-0.0948579431732809,0.0854259133338928,-0.1901860833168029,-0.0655050249060309,0.0667470097541809,-0.1435233354568481,-0.0309993894060766,N
0.0,0.0,0.0,0.065569669008255,-0.0789377093315124,-0.0410826876745744,0.063191145658493,-0.209121286869049,-0.0561680160449071,-0.0006141066551209,-0.304644912481308,-0.0701077394173665,-0.0713198781013488,-0.3656663298606872,-0.0838205181048436,0.042896956205368,-0.3059024810791015,-0.025879275052361,0.0069513022899627,-0.4382857382297516,-0.0642726756618543,-0.021011084318161,-0.5339950025081635,-0.0896191410706563,-0.0477621555328369,-0.6102929711341859,-0.107307974247746,-0.022975504398346,-0.2798639237880707,-0.0303396247313542,-0.0544449090957642,-0.3700180947780609,-0.0952467136071248,-0.0338276922702789,-0.3344856202602387,-0.1210795752690358,-0.0162689387798309,-0.2993421852588653,-0.123021993784718,-0.0846199393272399,-0.2351581454277038,-0.0382210500524564,-0.093864619731903,-0.303866595029831,-0.1154991500065846,-0.0490057170391082,-0.2263635396957398,-0.1065084896967931,-0.0249765217304229,-0.1671844124794006,-0.0780474133775754,-0.144398957490921,-0.1741887927055359,-0.0478483624742551,-0.1404079794883728,-0.2401638329029083,-0.1084923706934972,-0.0984794795513153,-0.1800830364227295,-0.0935071445987744,-0.0800361931324005,-0.1270237565040588,-0.0660071708248181,R
0.0,0.0,0.0,-0.1429874300956726,-0.0656237602233886,-0.0442446965323596,-0.2640623152256012,-0.196467399597168,-0.0493567745731979,-0.3353867977857589,-0.3225032389163971,-0.0586210500048309,-0.3522093147039414,-0.4204456806182862,-0.0537620532857089,-0.2137680947780609,-0.2926707267761231,0.0353359308494418,-0.2472378313541413,-0.3803590387105942,-0.0281137667195707,-0.2058877348899842,-0.2750892639160156,-0.0507850545989185,-0.1888892650604248,-0.242358922958374,-0.0537658158289104,-0.1214524209499359,-0.2969879508018494,0.0328845408214419,-0.145956963300705,-0.3628215193748474,-0.0352352644847541,-0.1196570694446564,-0.240034818649292,-0.0379149626539855,-0.1139518916606903,-0.2238050401210785,-0.020044435893169,-0.0326724052429199,-0.288962721824646,0.0129382012812584,-0.0489595234394074,-0.3476045429706574,-0.0641461025522857,-0.0351842343807221,-0.2288199365139008,-0.0357004452096134,-0.0306447744369506,-0.2062117159366608,0.0064916436961084,0.0573075413703918,-0.2746110260486603,-0.0114480621712117,0.0409998893737793,-0.3246501684188843,-0.048554507230392,0.0387622714042663,-0.238200306892395,-0.0212096247421413,0.0420805215835571,-0.2081997990608215,0.0115477031497448,A
0.0,0.0,0.0,-0.0441839098930358,-0.10150545835495,-0.0640677167816647,-0.1645455658435821,-0.1478649079799652,-0.0772054224057682,-0.281527042388916,-0.1208477616310119,-0.0846901862664707,-0.3747851848602295,-0.0891437530517578,-0.0891176863356121,-0.2120038866996765,-0.1732935607433319,-0.0338151222808846,-0.3449565172195434,-0.2105794847011566,-0.0732561602039822,-0.4357379078865051,-0.2311518192291259,-0.0937459646506794,-0.5123389363288879,-0.2460964322090149,-0.1023084624453076,-0.2291861772537231,-0.1044267416000366,-0.0259576710654982,-0.3698426783084869,-0.1288219094276428,-0.071563611809779,-0.4625769853591919,-0.1513601541519165,-0.0930435909672268,-0.5382830798625946,-0.1739815771579743,-0.0979397921605595,-0.2230380177497863,-0.0307505130767822,-0.0266796844794043,-0.2939855456352234,-0.0473674237728118,-0.1120350389523991,-0.2009437084197998,-0.0518670380115509,-0.1204298837824353,-0.1333252489566803,-0.0530340671539306,-0.0960641904516705,-0.1997677981853485,0.0444164872169494,-0.0296757920427807,-0.2571342587471009,0.0145274996757507,-0.100980523113776,-0.1831189692020416,0.0082054734230041,-0.0973957433147915,-0.12466961145401,0.0155867934226989,-0.074764113013316,H
